Symbol,Name,Country,IPO Year,Sector,Industry
VAL,Valaris Limited Common Shares,,2021,,
VALE,VALE S.A.  American Depositary Shares Each Representing one common share,Brazil,,Basic Industries,Steel/Iron Ore
VAPO,Vapotherm Inc. Common Stock,United States,2018,Health Care,Medical/Dental Instruments
VBF,Invesco Bond Fund Common Stock,United States,,,
VCIF,Vertical Capital Income Fund Common Shares of Beneficial Interest,,2019,,
VCRA,Vocera Communications Inc. Common Stock,United States,2012,Capital Goods,Telecommunications Equipment
VCV,Invesco California Value Municipal Income Trust Common Stock,United States,,,
VEC,Vectrus Inc. Common Stock,United States,2014,,
VEDL,Vedanta Limited  American Depositary Shares (Each representing four equity shares),,2013,Capital Goods,Metal Fabrications
VEEV,Veeva Systems Inc. Class A Common Stock,,2013,Health Care,Managed Health Care
VEI,Vine Energy Inc. Class A Common Stock,,2021,Energy,Oil & Gas Production
VEL,Velocity Financial Inc. Common Stock,,2020,Finance,Finance: Consumer Services
VER,VEREIT Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
VER^F,VEREIT Inc. 6.70% Series F Cumulative Redeemable Preferred Stock,United States,,,
VET,Vermilion Energy Inc. Common (Canada),Canada,,,
VFC,V.F. Corporation Common Stock,United States,,Consumer Non-Durables,Apparel
VGAC,VG Acquisition Corp. Class A Ordinary Shares,,2020,Finance,Business Services
VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest,United States,2012,,
VGII,Virgin Group Acquisition Corp. II Class A Ordinary Shares,,2021,,
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),United States,,,
VGR,Vector Group Ltd. Common Stock,United States,,Consumer Non-Durables,Farming/Seeds/Milling
VHC,VirnetX Holding Corp Common Stock,United States,,Miscellaneous,Multi-Sector Companies
VHI,Valhi Inc. Common Stock,United States,,Basic Industries,Multi-Sector Companies
VIAO,VIA optronics AG American Depositary Shares each representing one-fifth of an Ordinary Share,,2020,Technology,Semiconductors
VICI,VICI Properties Inc. Common Stock,,2018,Consumer Services,Real Estate Investment Trusts
VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares,China,2012,Consumer Services,Catalog/Specialty Distribution
VIST,Vista Oil & Gas S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value,,2019,Energy,Oil & Gas Production
VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share),Brazil,2020,Public Utilities,Telecommunications Equipment
VKQ,Invesco Municipal Trust Common Stock,United States,,,
VLO,Valero Energy Corporation Common Stock,United States,,Energy,Integrated oil Companies
VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates,,2013,Transportation,Air Freight/Delivery Services
VLT,Invesco High Income Trust II,United States,1989,,
VMC,Vulcan Materials Company (Holding Company) Common Stock,United States,,,
VMI,Valmont Industries Inc. Common Stock,United States,,Capital Goods,Diversified Manufacture
VMO,Invesco Municipal Opportunity Trust Common Stock,United States,,,
VMW,Vmware Inc. Common stock Class A,United States,2007,Technology,Computer Software: Prepackaged Software
VNCE,Vince Holding Corp. Common Stock,,2013,,
VNE,Veoneer Inc. Common Stock ,,2018,,
VNO,Vornado Realty Trust Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
VNO^K,Vornado Realty Trust Pfd S K,United States,,,
VNO^L,Vornado Realty Trust Pfd Ser L %,United States,,,
VNO^M,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share,United States,,,
VNO^N,Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share,United States,,,
VNT,Vontier Corporation Common Stock ,,2020,Capital Goods,Industrial Machinery/Components
VNTR,Venator Materials PLC Ordinary Shares,,2017,Basic Industries,Major Chemicals
VOC,VOC Energy Trust Units of Beneficial Interest,United States,2011,Energy,Oil & Gas Production
VOYA,Voya Financial Inc. Common Stock,United States,2013,Finance,Investment Managers
VOYA^B,Voya Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B,United States,,,
VPCC,VPC Impact Acquisition Holdings III Inc. Class A Common Stock,,2021,,
VPG,Vishay Precision Group Inc. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE),United States,,,
VRS,Verso Corporation Common Stock,United States,2016,Basic Industries,Paper
VRT,Vertiv Holdings LLC Class A Common Stock,United States,2018,Consumer Durables,Electrical Products
VRTV,Veritiv Corporation Common Stock,,2014,,
VSH,Vishay Intertechnology Inc. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
VST,Vistra Corp. Common Stock,,,Public Utilities,Power Generation
VSTO,Vista Outdoor Inc. Common Stock,United States,2015,Consumer Non-Durables,Recreational Products/Toys
VTA,Invesco Credit Opportunities Fund Common Shares of Beneficial Interest,,2007,,
VTN,Invesco Trust for Investment Grade New York Municipals Common Stock,United States,,,
VTOL,Bristow Group Inc. Common Stock,United States,,Energy,Metal Fabrications
VTR,Ventas Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
VVI,Viad Corp Common Stock,United States,,Miscellaneous,Business Services
VVNT,Vivint Smart Home Inc. ,,2017,Miscellaneous,Diversified Manufacture
VVR,Invesco Senior Income Trust Common Stock (DE),United States,1998,Finance,Trusts Except Educational Religious and Charitable
VVV,Valvoline Inc. Common Stock,United States,2016,Basic Industries,Automotive Aftermarket
VYGG,Vy Global Growth Class A Ordinary Shares,Cayman Islands,2020,Finance,Business Services
VZIO,VIZIO Holding Corp. Class A Common Stock,,2021,Consumer Non-Durables,Consumer Electronics/Appliances
W,Wayfair Inc. Class A Common Stock,United States,2014,Consumer Services,Catalog/Specialty Distribution
WAB,Westinghouse Air Brake Technologies Corporation Common Stock,United States,,Capital Goods,Railroads
WAL,Western Alliance Bancorporation Common Stock (DE),United States,2005,Finance,Major Banks
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,United States,2016,,
WARR,Warrior Technologies Acquisition Company Class A Common Stock,,2021,,
WAT,Waters Corporation Common Stock,United States,1995,Health Care,Medical Specialities
WBK,Westpac Banking Corporation Common Stock,Australia,,Finance,Commercial Banks
WBS,Webster Financial Corporation Common Stock,United States,,Finance,Major Banks
WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock,United States,,,
WBT,Welbilt Inc. Common Stock,,2016,Capital Goods,Diversified Manufacture
WCC,WESCO International Inc. Common Stock,United States,1999,Consumer Non-Durables,Telecommunications Equipment
WCC^A,WESCO International Inc. Depositary Shares each representing 1/1000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock,United States,,,
WCN,Waste Connections Inc. Common Shares,Canada,,Public Utilities,Power Generation
WD,Walker & Dunlop Inc Common Stock,United States,2010,Finance,Finance: Consumer Services
WDH,Waterdrop Inc. American Depositary Shares (each representing the right to receive 10 Class A Ordinary Shares),,2021,,
WEA,Western Asset Bond Fund Share of Beneficial Interest,United States,2002,,
WEC,WEC Energy Group Inc. Common Stock,United States,,Public Utilities,Power Generation
WEI,Weidai Ltd. American depositary shares each  representing one (1) Class A ordinary share,Cayman Islands,2018,Finance,Finance: Consumer Services
WELL,Welltower Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
WES,Western Midstream Partners LP Common Units Representing Limited Partner Interests,United States,2012,Energy,Oilfield Services/Equipment
WEX,WEX Inc. common stock,United States,,Technology,EDP Services
WF,Woori Financial Group Inc. American Depositary Shares (each representing three (3) shares of Common Stock),South Korea,,Finance,Commercial Banks
WFC,Wells Fargo & Company Common Stock,United States,,Finance,Major Banks
WFC^A,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series AA,United States,,,
WFC^C,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series CC,United States,,,
WFC^L,Wells Fargo & Company Wells Fargo & Company 7.50% Non-Cumulative Perpetual Convertible Class A Preferred Stock Series L,United States,,,
WFC^N,Wells Fargo & Company Dep Shs Repstg 1/1000th Perp Pfd Cl A Ser N,United States,,,
WFC^O,Wells Fargo & Company Depositary Shares Representing 1/1000th Perpetual Preferred Class A Series O,United States,,,
WFC^Q,Wells Fargo & Company Depositary Shares Representing 1/1000th Interest Perpetual Preferred Class A Series Q Fixed to Floating,United States,,,
WFC^R,Wells Fargo & Company Dep Shs Repstg 1/1000th Int Perp Pfd Cl A (Ser R Fixed To Flltg),United States,,,
WFC^X,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series X,United States,,,
WFC^Y,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Y,United States,,,
WFC^Z,Wells Fargo & Company Depositary Shares each representing a 1/1000th interest in a share of Non-Cumulative Perpetual Class A Preferred Stock Series Z,United States,,,
WFG,West Fraser Timber Co. Ltd Common stock,,2021,,
WGO,Winnebago Industries Inc. Common Stock,United States,,Consumer Non-Durables,Homebuilding
WH,Wyndham Hotels & Resorts Inc. Common Stock ,,2018,Consumer Services,Hotels/Resorts
WHD,Cactus Inc. Class A Common Stock,,2018,Energy,Metal Fabrications
WHG,Westwood Holdings Group Inc Common Stock,United States,,,
WHR,Whirlpool Corporation Common Stock,United States,,Consumer Durables,Consumer Electronics/Appliances
WIA,Western Asset Inflation-Linked Income Fund,United States,2003,,
WIT,Wipro Limited Common Stock,India,,Technology,EDP Services
WIW,Western Asset Inflation-Linked Opportunities & Income Fund,United States,2004,,
WK,Workiva Inc. Class A Common Stock,United States,2014,Technology,Computer Software: Prepackaged Software
WLK,Westlake Chemical Corporation Common Stock,United States,2004,Basic Industries,Major Chemicals
WLKP,Westlake Chemical Partners LP Common Units representing limited partner interests,United States,2014,Basic Industries,Major Chemicals
WLL,Whiting Petroleum Corporation Common Stock (New),United States,2020,Energy,Oil & Gas Production
WM,Waste Management Inc. Common Stock,United States,,Public Utilities,Environmental Services
WMB,Williams Companies Inc. (The) Common Stock,United States,,Public Utilities,Natural Gas Distribution
WMC,Western Asset Mortgage Capital Corporation Common Stock,United States,2012,Consumer Services,Real Estate Investment Trusts
WMK,Weis Markets Inc. Common Stock,United States,,Consumer Services,Food Chains
WMS,Advanced Drainage Systems Inc. Common Stock,United States,2014,Capital Goods,Building Products
WMT,Walmart Inc. Common Stock,United States,,Consumer Services,Department/Specialty Retail Stores
WNC,Wabash National Corporation Common Stock,United States,1991,Capital Goods,Construction/Ag Equipment/Trucks
WNS,WNS (Holdings) Limited Sponsored ADR (Jersey),India,2006,Miscellaneous,Business Services
WOR,Worthington Industries Inc. Common Stock,United States,,Consumer Durables,Aerospace
WORK,Slack Technologies Inc. Class A Common Stock,,2019,Technology,EDP Services
WOW,WideOpenWest Inc. Common Stock,United States,2017,Consumer Services,Television Services
WPC,W. P. Carey Inc. REIT,United States,,Consumer Services,Real Estate Investment Trusts
WPCA,Warburg Pincus Capital Corporation IA Class A Ordinary Shares,,2021,,
WPCB,Warburg Pincus Capital Corporation IB Class A Ordinary Shares,,2021,,
WPF,Foley Trasimene Acquisition Corp. Class A CommonStock,United States,2020,,
WPG,Washington Prime Group Inc. Common Stock,United States,2014,Consumer Services,Real Estate Investment Trusts
WPG^H,Washington Prime Group Inc. 7.5% Series H Cumulative Redeemable Preferred SBI,United States,,,
WPG^I,Washington Prime Group Inc. 6.875% Series I Cumulative Redeemable Preferred SBI,United States,,,
WPM,Wheaton Precious Metals Corp Common Shares (Canada),Canada,,,
WPP,WPP plc American Depositary Shares,Ireland,,Technology,Advertising
WRB,W.R. Berkley Corporation Common Stock,United States,,Finance,Property-Casualty Insurers
WRB^D,W.R. Berkley Corporation 5.75% Subordinated Debentures due 2056,United States,,,
WRB^E,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058,United States,,,
WRB^F,W.R. Berkley Corporation 5.10% Subordinated Debentures due 2059,United States,,,
WRB^G,W.R. Berkley Corporation 4.25% Subordinated Debentures due 2060,United States,,,
WRB^H,W.R. Berkley Corporation 4.125% Subordinated Debentures due 2061,United States,,,
WRE,Washington Real Estate Investment Trust Common Stock,United States,,,
WRI,Weingarten Realty Investors Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
WRK,Westrock Company Common Stock,,2015,,
WSM,Williams-Sonoma Inc. Common Stock (DE),United States,,Consumer Services,Other Specialty Stores
WSO,Watsco Inc. Common Stock,United States,,Capital Goods,Wholesale Distributors
WSO/B,Watsco Inc.,United States,,,
WSR,Whitestone REIT Common Shares,United States,2010,Consumer Services,Real Estate Investment Trusts
WST,West Pharmaceutical Services Inc. Common Stock,United States,,Health Care,Medical/Dental Instruments
WTI,W&T Offshore Inc. Common Stock,United States,2005,Energy,Oil & Gas Production
WTM,White Mountains Insurance Group Ltd. Common Stock,United States,,Finance,Property-Casualty Insurers
WTRG,Essential Utilities Inc. Common Stock,United States,,Public Utilities,Water Supply
WTRU,Essential Utilities Inc. 6.00% TEU,United States,2019,Public Utilities,Water Supply
WTS,Watts Water Technologies Inc. Class A Common Stock,United States,1986,Capital Goods,Office Equipment/Supplies/Services
WTTR,Select Energy Services Inc. Class A Common Stock,United States,2017,Energy,Oil & Gas Production
